Distance,curvature,predicted_speed
1513.0833411022945,-0.0006199061260773331,160.95388418212468
1523.3256524293263,-0.0006138463341773326,161.35038256701768
1533.5898804669241,-0.0006078501410278801,161.70730292538983
1543.8760916924948,-0.000601918168694542,161.73683458721726
1554.184345930015,-0.0005960509681239163,162.41815078828142
1564.514696452592,-0.0005902490221203131,163.66681259013146
1574.8671900842917,-0.000584512748284416,163.70214083372863
1585.241867301189,-0.0005788425018637504,163.70214083372863
1595.6387623316145,-0.000573238578556954,163.49522092193806
1606.0579032555538,-0.0005677012172449938,160.63144926602214
1616.4993121031748,-0.0005622306026612336,160.3799524651536
1626.9630049524546,-0.0005568268679993852,160.10595863478855
1637.4489920258748,-0.0005514900974309176,157.30415993823533
1647.9572777861654,-0.0005462203285770468,148.41336937037485
1658.4878610310814,-0.0005410175549010251,147.59053248485836
1669.040734987179,-0.0005358817280154368,147.59053248485836
1679.6158874025843,-0.000530812759936504,146.8989045400993
1690.213300638746,-0.0005258105252652196,143.4693547765666
1700.8329517611355,-0.0005208748632869705,141.22292147693662
1711.4748126289105,-0.0005160055800054159,138.94133937244916
1722.1388499835123,-0.0005112024501137644,133.12666086417585
1732.8250255361963,-0.0005064652188828364,127.799431665426
1743.5332960544924,-0.0005017936039949494,119.80974903155641
1754.2636134475808,-0.0004971872973068398,113.30456033019449
1765.0159248505859,-0.0004926459665334429,111.08073974143461
1775.7901727077874,-0.0004881692568854599,109.89566035169453
1786.5862948547394,-0.00048375679262706306,109.89566035169453
1797.404224599306,-0.00047940817859187806,109.89566035169453
1808.243890801608,-0.00047512300161988504,109.89566035169453
1819.105217952885,-0.0004709008319247003,109.67512767044431
1829.9881262532776,-0.00046674122443960195,109.36929687045796
1840.8925316885295,-0.0004626437200784868,109.30631832146102
1851.8183461056171,-0.00045860784693875994,109.30631832146102
1862.7654772873118,-0.0004546331214751305,109.30631832146102
1873.7338290256816,-0.00045071904960493055,109.31114939625544
1884.7233011945307,-0.00044686512775126314,109.35218529740429
1895.7337898208043,-0.0004430708438657952,109.78544528845784
1906.7651871549426,-0.000439335678382825,111.38018787082994
1917.8173817402117,-0.0004356591051372754,111.6808810751599
1928.890258481008,-0.000432040592242645,112.00954169777678
1939.9836987101553,-0.00042847960290109645,112.93415248593031
1951.097580255195,-0.0004249755962059964,116.41324315138141
1962.2317775036925,-0.0004215280278871595,125.28982172743798
1973.3861614675552,-0.0004181363510174126,126.99790251815561
1984.5605998463873,-0.00041480001668864726,130.16867416040176
1995.754957089884,-0.0004115184746435964,130.16867416040176
2006.9690944592803,-0.0004082911738836517,130.16867416040176
2018.2028700878661,-0.00040511756323561313,130.16867416040176
2029.4561390405797,-0.0004019970918990169,130.42589862160975
2040.728753372693,-0.00039892920995121035,130.42589862160975
2052.020562187596,-0.0003959133688209259,132.5425876014688
2063.3314116937017,-0.00039294902174764174,139.39505372207861
2074.6611452604775,-0.0003900356242050409,141.22452559418002
2086.009603473619,-0.0003871726343093037,146.16056623671645
2097.376624189379,-0.00038435951319039147,149.5663157426038
2108.7620425880623,-0.00038159572534007667,150.72654577392157
2120.165691226705,-0.00037888073894813023,151.12904649165495
2131.587400090943,-0.00037621402621679044,151.44053584053086
2143.026996646097,-0.0003735950636514442,151.28132117048278
2154.4843058874635,-0.00037102333232349793,151.20056959649702
2165.9591503898564,-0.00036849831812642227,151.2780613421391
2177.451350356385,-0.0003660195120126186,152.48504457733534
2188.9607236664933,-0.0003635864102165967,152.48504457733534
2200.487085923279,-0.0003611985144536198,152.560731632527
2212.03025050009,-0.0003588553321036434,152.560731632527
2223.590028586432,-0.00035655637639472816,152.64640045140152
2235.1662292331757,-0.0003543011665541138,154.747019295326
2246.7586593971014,-0.0003520892279620967,160.47018793902203
2258.3671239847786,-0.0003499200922968809,161.1933137796931
2269.991425895789,-0.0003477932976360425,161.3240354831042
2281.6313660653277,-0.00034570838858285694,161.35582574153207
2293.286743506173,-0.00034366491637845503,161.69045153032593
2304.957355350042,-0.00034166243897827366,161.4929558603888
2316.642996888358,-0.00033970052114610036,159.13749642877892
2328.3434616124237,-0.00033777873453188595,159.70545897242553
2340.058541253025,-0.0003358966577338558,159.77995917116948
2351.7880258194728,-0.00033405387635762135,160.7312949356451
2363.531703638092,-0.0003322499830740695,161.09797286905538
2375.289361390179,-0.00033048457766691195,160.31377159066423
2387.0607841494243,-0.0003287572670644611,160.68227408253853
2398.845755418836,-0.00032706766537911916,160.8142978487832
2410.644057167143,-0.0003254153939346008,160.8142978487832
2422.455469864719,-0.0003238000812927241,161.53549646235132
2434.279772519026,-0.00032222136327340455,167.7622006768932
2446.1167427095816,-0.00032067888295073224,172.36120135989623
2457.9661566224786,-0.000319172290682397,175.33750997304114
2469.827789084453,-0.0003177012441151549,180.28420559258535
2481.7014135965146,-0.00031626540817430684,180.52443506147824
2493.586802367161,-0.00031486445507846253,180.81309879110574
2505.483726345165,-0.0003134980643174066,180.81309879110574
2517.391955251971,-0.0003121659226562259,181.12573907151472
2529.31125761369,-0.00031086772413529707,181.40127853250254
2541.2414007927177,-0.00030960317003766915,181.50326129653092
2553.182151018969,-0.00030837196888979407,181.61207322767305
2565.1332734207654,-0.0003071738364461366,181.72458181563334
2577.094532055359,-0.00030600849566510486,181.26002129511897
2589.065689939112,-0.0003048756766902171,179.949227680864
2601.0465090773546,-0.00030377511683534104,171.8210769436552
2613.036750493906,-0.00030270656056614317,171.38345450865904
2625.03617426029,-0.00030166975946427073,171.38345450865904
2637.044539524647,-0.000300664472216633,170.517621111921
2649.06160454034,-0.0002996904645899495,169.08156043607033
2661.0871266942904,-0.0002987475093981083,162.09584246408537
2673.120862535023,-0.0002978353864874455,152.646081794905
2685.162567800453,-0.00029695388270321854,151.15647568898763
2697.211997445408,-0.00029610279186543723,151.22378299085796
2709.2689056689032,-0.0002952819147515786,151.00254145905564
2721.333045941178,-0.0002944910590589384,148.8727732684025
2733.404171030491,-0.000293730039384737,148.86645391527654
2745.482033029704,-0.00029299867720498674,144.86094088643702
2757.56638338264,-0.0002922968008366009,138.87144001236894
2769.656972910241,-0.0002916242454245883,131.4881034599622
2781.7535518365253,-0.0002909808529135659,126.83057097204988
2793.8558698143506,-0.00029036647201910394,125.94096997057105
2805.9636759510086,-0.00028978095821617715,125.20194725347932
2818.0767188336285,-0.00028922417369995636,125.25334859520956
2830.1947465544276,-0.00028869598737238963,124.48617642287654
2842.3175067358034,-0.00028819627483047457,124.60079192903804
2854.444746555266,-0.00028772491832588864,124.60079192903804
2866.576212770249,-0.0002872818067555551,124.8102041014776
2878.711651742762,-0.00028686683564249415,125.34408526846647
2890.8508094639424,-0.00028647990711821184,128.88189824676184
2902.9934315784717,-0.0002861209299039447,135.03315206634423
2915.1392634088875,-0.0002857898192912899,138.78435066164604
2927.2880499798007,-0.0002854864971376847,141.0222260958994
2939.4395360420012,-0.00028521089183597734,141.0222260958994
2951.593466096497,-0.0002849629383140699,142.5499671234475
2963.749584418461,-0.0002847425780255184,145.78496779360597
2975.9076350811047,-0.00028454975892166275,146.83826417925
2988.0673619795016,-0.00028438443545685866,146.82854949903492
3000.228508854337,-0.0002842465685824541,145.96397249574775
3012.3908193156253,-0.00028413612572711567,143.37351151464858
3024.5540368663706,-0.00028405308079204513,143.0843698485247
3036.7179049262054,-0.0002839974141558869,141.89103567065717
3048.8821668549967,-0.0002839691126694695,135.10034286163668
3061.046565976435,-0.00028396816964539187,135.10034286163668
3073.21084560161,-0.0002839945848576686,136.16333252976446
3085.37474905259,-0.00028404836454772395,137.65722166063378
3097.5380196859874,-0.00028412952142577906,137.99065673823986
3109.7004009165594,-0.0002842380746663413,136.17606949254497
3121.8616362408034,-0.00028437404991658795,131.27385120597538
3134.0214692605964,-0.000284537479303304,115.76535602766076
3146.179643706856,-0.00028472840142953245,106.72018116828276
3158.3359034632485,-0.00028494686139054283,105.48630007312973
3170.489992589943,-0.00028519291078677047,104.90027898165526
3182.641655347421,-0.00028546660772158194,104.9124281246365
3194.790636220354,-0.00028576801681146893,104.43698301377974
3206.9366799415416,-0.00028609720920954473,104.71383298296095
3219.0795315159435,-0.0002864542626157414,104.95302850955426
3231.2189362447834,-0.00028683926128165744,104.95302850955426
3243.354639749754,-0.0002872522960314671,104.95302850955426
3255.486387997323,-0.0002876934642788273,104.95302850955426
3267.6139273231474,-0.00028816287004394245,104.95302850955426
3279.7370044566082,-0.0002886606239754047,105.64844975214297
3291.855366545463,-0.00028918684335974785,107.43051681679319
3303.968761180636,-0.0002897416521434394,107.73149787070615
3316.0769364211533,-0.00029032518096218726,108.04329150097307
3328.1796408192154,-0.00029093756715488047,108.04329150097307
3340.2766234454366,-0.00029157895478228624,108.12420430193482
3352.3676339142476,-0.0002922494946632509,109.74019089286702
3364.452422409463,-0.0002929493443889102,127.15756834941536
3376.530739710042,-0.0002936786683414502,130.80475827630596
3388.602337216027,-0.00029443763773156963,129.9551307682329
3400.66696697469,-0.0002952264306136658,133.73148086134336
3412.724381706879,-0.0002960452319113837,134.2421303995269
3424.7743348335766,-0.0002968942334537631,133.5023394179919
3436.816580502694,-0.0002977736339894226,133.31320652875817
3448.850873616076,-0.00029868363920999743,133.12831813494608
3460.876969856772,-0.00029962446179042997,133.8919721086044
3472.8946257165335,-0.00030059632140558225,136.41957186290688
3484.903598523583,-0.0003015994447508771,136.59178485884522
3496.9036464706455,-0.0003026340655772835,137.3282697956316
3508.894528643258,-0.0003037004247089415,139.36365048169816
3520.8760050483597,-0.0003047987700657309,145.21657319891153
3532.847836643186,-0.00030592935669820844,146.7681867510289
3544.809785364452,-0.0003070924468019019,149.11751509772358
3556.7616141578687,-0.0003082883097306162,150.1553359277051
3568.703087007959,-0.0003095172220281947,149.0888384940891
3580.6339689682272,-0.00031077946745187437,149.40509315005198
3592.55402619166,-0.0003120753369740434,156.9616885382339
3604.463025961574,-0.0003134051288047384,158.96484366112637
3616.360736722846,-0.00031476914841308803,160.17303022600925
3628.2469281134863,-0.00031616770852740977,160.17303022600925
3640.1213709966228,-0.0003176011291535322,160.67406646371106
3651.9838374928545,-0.00031906973757789834,160.9400685972669
3663.8341010130243,-0.0003205738683662093,160.9400685972669
3675.6719362913964,-0.00032211386337544076,160.9400685972669
3687.4971194192563,-0.000323690071743682,160.9400685972669
3699.309427878958,-0.00032530284988854623,160.61021867215175
3711.1086405783994,-0.0003269525614993659,160.61021867215175
3722.8945378859667,-0.00032863957751168434,160.61021867215175
3734.666901665945,-0.00033036427610201916,160.61021867215175
3746.4255153144004,-0.0003321270426644799,160.61021867215175
3758.1701637955634,-0.00033392826977222923,160.61021867215175
3769.9006336787006,-0.0003357683571531831,160.61021867215175
3781.6167131755165,-0.00033764771164732175,160.61021867215175
3793.3181921780647,-0.00033956674716110617,160.36124492818556
3805.0048622972017,-0.00034152588461705075,160.36124492818556
3816.676516901595,-0.0003435255518886236,160.36124492818556
3828.3329511572806,-0.00034556618374213485,160.36124492818556
3839.9739620678033,-0.00034764822174847287,160.36124492818556
3851.599348514937,-0.0003497721142124671,160.36124492818556
3863.208911300001,-0.0003519383160794813,160.36124492818556
3874.802453185793,-0.00035414728881119037,160.03222905472882
3886.3797789391338,-0.0003563995003029178,159.27243846885153
3897.9406953740595,-0.0003586954247489561,159.27243846885153
3909.485011395651,-0.0003610355424915891,159.27243846885153
3921.0125380445265,-0.00036342033990082785,159.27243846885153
3932.5230885420156,-0.0003658503091982708,159.27243846885153
3944.016478336002,-0.00036832594827673304,159.27243846885153
3955.4925251474883,-0.00037084776054213003,159.27243846885153
3966.9510490178504,-0.00037341625468335037,159.27243846885153
3978.3918723568363,-0.0003760319444521155,159.29443386632337
3989.8148199912935,-0.0003786953484596797,159.29443386632337
4001.2197192146455,-0.00038140698990294866,159.24669096894942
4012.6063998371465,-0.00038416739628591254,159.19646952087953
4023.974694236898,-0.00038697709914973816,159.19646952087953
4035.324437411674,-0.0003898366337587336,157.5422239117553
4046.6554670315345,-0.000392746538760644,157.5422239117553
4057.9676234922695,-0.000395707355848615,157.5422239117553
4069.2607499696687,-0.0003987196293796025,157.1812489492627
4080.534692474634,-0.0004017839059690394,157.1812489492627
4091.7892999091564,-0.00040490073407342024,157.1812489492627
4103.024424123157,-0.0004080706635448228,157.1812489492627
4114.239919972207,-0.0004112942451438075,157.1812489492627
4125.43564537616,-0.00041457203002443724,157.1812489492627
4136.611461378673,-0.0004179045692157288,157.1812489492627
4147.767232207662,-0.00042129241305389033,156.93805502885905
4158.902825336689,-0.00042473611055489835,156.7242295345658
4170.01811154728,-0.00042823620879645763,156.4664062645715
4181.112964992227,-0.0004317932522672941,156.4664062645715
4192.187263259828,-0.00043540778212523937,156.4664062645715
4203.240887439131,-0.0004390803354674715,156.4664062645715
4214.273722186158,-0.00044281144455684103,156.4664062645715
4225.285655791122,-0.0004466016359787733,156.4664062645715
4236.276580246672,-0.00045045142977828483,156.4664062645715
4247.246391317149,-0.00045436133854832595,156.4664062645715
4258.19498860887,-0.0004583318664864667,156.4664062645715
4269.122275641461,-0.0004623635083712999,156.4664062645715
4280.028159920217,-0.00046645674849914897,156.4664062645715
4290.912553009544,-0.00047061205961247194,156.4664062645715
4301.775370607438,-0.00047482990172487355,156.4664062645715
4312.616532621042,-0.00047911072090714267,156.4664062645715
4323.435963243279,-0.0004834549480362024,156.4664062645715
4334.233591030551,-0.0004878629974648202,156.4664062645715
4345.009348981536,-0.0004923352656525102,156.4664062645715
4355.763174617055,-0.0004968721297148141,156.4664062645715
4366.4950100610295,-0.0005014739459336805,156.4664062645715
4377.204802122535,-0.0005061410482023704,156.5535909294287
4387.892502378924,-0.0005108737463767472,156.73348047513073
4398.558067260062,-0.0005156723246127041,157.30423158625345
4409.20145813361,-0.0005205370396027518,157.33475265624398
4419.822641391425,-0.0005254681187406799,157.4895970789479
4430.42158853701,-0.0005304657582427974,157.55976999314248
4440.998276274041,-0.0005355301211776242,157.49663049109105
4451.552686595953,-0.0005406613354530831,157.49663049109105
4462.0848068765745,-0.0005458594917009293,157.49663049109105
4472.594629961806,-0.0005511246411025039,158.183124473862
4483.082154262315,-0.0005564567931597916,158.50406288694404
4493.547383847251,-0.0005618559133744221,158.50406288694404
4503.990328538947,-0.0005673219208587793,158.50406288694404
4514.411004008601,-0.0005728546858734086,158.50406288694404
4524.809431872905,-0.0005784540273296746,158.50406288694404
4535.185639791611,-0.0005841197101631067,158.50406288694404
4545.539661565989,-0.0005898514426693905,158.50406288694404
4555.871537238181,-0.0005956488738086971,158.32678052563008
4566.181313191377,-0.0006015115903694108,158.32678052563008
4576.469042250818,-0.0006074391141262657,158.32678052563008
4586.734783785572,-0.0006134308989306051,158.32678052563008
4596.97860381104,-0.0006194863277173281,158.32678052563008
4607.200575092166,-0.0006256047094919757,158.33577920577144
4617.400777247288,-0.0006317852762511997,158.04701778692333
4627.579296852597,-0.000638027179847777,158.04701778692333
4637.736227547138,-0.0006443294888281398,158.04701778692333
4647.871670138318,-0.0006506911852474429,157.98453911535972
4657.985732707838,-0.0006571111614380877,157.99161416805
4668.078530718005,-0.0006635882167508629,157.9557077691768
4678.150187118355,-0.0006701210543049453,157.9557077691768
4688.2008324525095,-0.0006767082777136006,157.9152614820025
4698.230604965208,-0.0006833483878126922,157.9152614820025
4708.239650709416,-0.000690039779417664,157.54861587589295
4718.228123653454,-0.0006967807380701232,156.28166731732398
4728.196185788038,-0.0007035694368609166,156.28166731732398
4738.144007233162,-0.000710403933272894,156.28166731732398
4748.071766344706,-0.0007172821660375718,156.28166731732398
4757.979649820698,-0.000724201952156927,150.73027858433977
4767.8678528071105,-0.0007311609839544236,148.69393224842955
4777.736579003075,-0.0007381568261885569,146.58175887048893
4787.586040765435,-0.0007451869133512634,146.58175887048893
4797.416459212485,-0.0007522485470473681,146.58175887048893
4807.228064326803,-0.0007593388935507664,140.95389296416545
4817.02109505704,-0.0007664549815148631,125.53991718497723
4826.795799418526,-0.0007735936998461899,125.53991718497723
4836.552434592592,-0.000780751795809792,125.53991718497723
4846.291267024426,-0.0007879258733443196,124.74411883441958
4856.012572519357,-0.0007951123916203562,122.50884190280762
4865.716636337403,-0.0008023076638474842,121.89201748916913
4875.40375328594,-0.0008095078564213191,121.89201748916913
4885.07422781032,-0.000816708988279108,120.78797274429888
4894.728374082307,-0.0008239069306299376,120.78797274429888
4904.366516086149,-0.0008310974071150842,120.78797274429888
4913.988987702129,-0.0008382759942156063,120.78797274429888
4923.596132787415,-0.0008454381220705881,120.78797274429888
4933.188305254051,-0.0008525790757723106,120.78797274429888
4942.765869143918,-0.0008596939970925568,120.4258711994612
4952.329198700459,-0.0008667778865759,120.4258711994612
4961.878678437023,-0.0008738256061800627,119.14916528360918
4971.414703201636,-0.0008808318824503893,118.46560200174515
4980.937678237998,-0.0008877913100990711,118.25363283866277
4990.448019242552,-0.0008946983561618172,118.3598428557557
4999.946152417421,-0.0009015473647634454,118.62609005706338
5009.432514519045,-0.0009083325623449084,120.31052628611288
5018.907552902304,-0.0009150480634946939,120.31052628611288
5028.371725559991,-0.0009216878773990471,120.31052628611288
5037.825501157406,-0.0009282459148153634,122.18004972132076
5047.269359061925,-0.000934715995708389,123.3817238292141
5056.703789367349,-0.0009410918574172693,124.7844860700626
5066.129292912868,-0.0009473671634376456,125.69742640551799
5075.5463812964645,-0.0009535355128534784,125.783565807063
5084.955576882594,-0.0009595904502745588,128.08840879619564
5094.357412803973,-0.0009655254763722113,133.16796117686656
5103.752432957337,-0.0009713340590183184,150.28045534079348
5113.141191992998,-0.0009770096449320698,155.2029199432351
5122.5242552980735,-0.0009825456718617924,155.21990110863783
5131.902198973249,-0.00098793558126522,155.21990110863783
5141.275609802944,-0.0009931728314706166,154.97850819397482
5150.645085218766,-0.0009982509112764473,155.66093606070365
5160.0112332561475,-0.001003163353949712,155.82147115786537
5169.374672504068,-0.0010079037515962842,155.7268908761179
5178.736032047768,-0.0010124657698317306,155.7268908761179
5188.095951404388,-0.0010168431627653922,155.35085626084575
5197.455080451464,-0.0010210297881620757,155.60649409491754
5206.814079348236,-0.001025019622809072,155.10607638727433
5216.173618449724,-0.0010288067779516375,155.51021621977878
5225.534378213552,-0.0010323855147995485,155.04470976942824
5234.897049099515,-0.0010357502600574105,154.5677781211425
5244.262331461889,-0.0010388956212757045,154.5677781211425
5253.630935434505,-0.0010418164021345733,154.5677781211425
5263.003580808634,-0.0010445076175164471,154.5677781211425
5272.380996903712,-0.0010469645082457008,154.5677781211425
5281.763922430999,-0.0010491379232090998,154.5677781211425
5291.153105350233,-0.0010499677235554226,154.5677781211425
5300.549286952873,-0.0010475692520839916,154.5677781211425
5309.952850882308,-0.0010421341335805476,154.5677781211425
5319.3638091350385,-0.001035733822797051,154.5677781211425
5328.78214526622,-0.0010294219167751677,155.6164450381784
5338.207830502773,-0.0010232445305358218,155.26641314814398
5347.6408240883475,-0.0010172044579801831,155.59349778264047
5357.0810736265075,-0.001011304296833097,155.7268908761179
5366.528515422017,-0.00100554645834329,155.7617346594544
5375.983074820119,-0.000999933176792546,155.66093606070365
5385.444666543733,-0.0009944665188986507,154.97850819397482
5394.913195028483,-0.0009891483928815424,155.05962443887282
5404.388554755507,-0.0009839805573452051,155.21990110863783
5413.8706305820015,-0.0009789646299535484,155.06989923391515
